module,key,english,lao,priority
"product","product.ItemsOrServicesGrid.limitTypes.FIXED_AMOUNT","Montant fixe","",2
"product","product.ItemsOrServicesGrid.package","Paquet","",2
"product","product.ItemsOrServicesGrid.price","Prix","",2
"product","product.ItemsOrServicesGrid.priceOrigin","Origine des prix","",2
"product","product.ItemsOrServicesGrid.priceOrigin.PRICELIST","Sch\xe9ma","",2
"product","product.ItemsOrServicesGrid.priceOrigin.PROVIDER","Prestataire","",2
"product","product.ItemsOrServicesGrid.priceOrigin.RELATIVE","Prix relatifs","",2
"product","product.ItemsOrServicesGrid.type","Type","",2
"product","product.ItemsOrServicesGrid.waitingPeriodAdult","P\xe9riode d'attente - adulte","",2
"product","product.ItemsOrServicesGrid.waitingPeriodChild","P\xe9riode d'attente - enfant","",2
"product","product.lumpSum","Somme forfaitaire","",2
"product","product.maxInstallments","Tranches maximaux","",2
"product","product.maxMembers","Nombre maximal de membres","",2
"product","product.memberTreshold","Seuil","",2
"product","product.PoolingManagementTabForm.startCyclesSectionTitle","Commencement des cycles","",2
"product","product.premiumAdult","Cotisation adulte","",2
"product","product.premiumChild","Cotisation pour enfant","",2
"product","product.Product","Paquet de b\xe9n\xe9fices","",2
"product","product.ProductDerivedOperationalIndicators.month","Mois","",2
"product","product.ProductDerivedOperationalIndicators.product","Paquet de b\xe9n\xe9fice","",2
"product","product.ProductDerivedOperationalIndicators.year","Ann\xe9e","",2
"product","product.ProductFilters.showHistory","Afficher les valeurs historiques","",2
"product","product.ProductForm.emptyTitle","Nouveau Paquet de b\xe9n\xe9fice","",2
"product","product.ProductItemsDialog.description","Recherchez les \xe9l\xe9ments que vous voulez ajouter dans ce paquet de b\xe9n\xe9fice.","",2
"product","product.ProductPicker","socialProtection.BenefitPlanPicker","",2
"product","product.ProductPicker.aboveLimit","Paquet de b\xe9n\xe9fice au-dessus de la {limit} trouv\xe9s. Pour des r\xe9sultats sp\xe9cifiques, veuillez utiliser la barre de recherche.","",2
"product","product.ProductSalesReport.district","District","",2
"product","product.ProductSalesReport.region","R\xe9gion","",2
"product","product.recurrence","R\xe9currence","",2
"product","product.region","R\xe9gion","",2
"product","product.registrationFee","Frais d'inscription","",2
"product","product.registrationLumpSum","Inscription Montant forfaitaire","",2
"product","product.renewalDiscountPerc","Remise Renouvellement Pourcentage","",2
"product","product.renewalDiscountPeriod","P\xe9riode de remise de renouvellement","",2
"product","product.startCycle1","Cycle 1","",2
"product","product.startCycle2","Cycle 2","",2
"product","product.startCycle3","Cycle 3","",2
"product","product.startCycle4","Cycle 4","",2
"product","product.TabsForm.capitation","Paiement par capitation","",2
"product","product.TabsForm.contributionPlan","R\xe9gime \xe0 cotisations","",2
"product","product.TabsForm.deductibles","Franchises et plafonds","",2
"product","product.TabsForm.pooling","Gestion de la mutualisation","",2
"product","product.TabsForm.productItems","Produits m\xe9dicaux","",2
"product","product.TabsForm.productServices","Actes","",2
"profile","profile.ChangePasswordPage.confirmPasswordLabel","Confirmer le nouveau mot de passe","",2
"profile","profile.ChangePasswordPage.newPasswordLabel","Nouveau mot de passe","",2
"profile","profile.ChangePasswordPage.oldPasswordLabel","Mot de passe actuel","",2
"profile","profile.districts","Districts attribu\xe9s","",2
"profile","profile.email","Email","",2
"profile","profile.language","Langue de l'interface","",2
"profile","profile.otherNames","Pr\xe9noms","",2
"profile","profile.phone","Num\xe9ro de t\xe9l\xe9phone","",2
"profile","profile.regions","R\xe9gions attribu\xe9es","",2
"profile","profile.roles","R\xf4les attribu\xe9s","",2
"report","report.gql_query_report_perms","Report | Query Report","",2
"report","report.gql_reports_capitation_payment_perms","Report | Capitation Payment","",2
"report","report.gql_reports_claim_history_report_perms","Report | Claim History Report","",2
"report","report.gql_reports_claim_overview_report_perms","Report | Claim Overview Report","",2
"report","report.gql_reports_contribution_collection_perms","Report | Contribution Collection","",2
"report","report.gql_reports_contribution_distribution_perms","Report | Contribution Distribution","",2
"report","report.gql_reports_contribution_payment_perms","Report | Contribution Payment","",2
"report","report.gql_reports_control_number_assignment_perms","Report | Control Number Assignment","",2
"report","report.gql_reports_derived_operational_indicators_perms","Report | Derived Operational Indicators","",2
"report","report.gql_reports_enrolment_performance_indicators_perms","Report | Enrolment Performance Indicators","",2
"report","report.gql_reports_families_insurees_overview_perms","Report | Families Insurees Overview","",2
"report","report.gql_reports_insuree_without_photos_perms","Report | Insuree Without Photos","",2
"report","report.gql_reports_matching_funds_perms","Report | Matching Funds","",2
"report","report.gql_reports_overview_of_commissions_perms","Report | Overview Of Commissions","",2
"report","report.gql_reports_payment_category_overview_perms","Report | Payment Category Overview","",2
"report","report.gql_reports_pending_insurees_perms","Report | Pending Insurees","",2
"report","report.gql_reports_percentage_referrals_perms","Report | Percentage Referrals","",2
"report","report.gql_reports_primary_operational_indicator_policies_perms","Report | Primary Operational Indicator Policies","",2
"report","report.gql_reports_primary_operational_indicators_claims_perms","Report | Primary Operational Indicators Claims","",2
"report","report.gql_reports_product_sales_perms","Report | Product Sales","",2
"report","report.gql_reports_rejected_photo_perms","Report | Rejected Photo","",2
"report","report.gql_reports_renewals_perms","Report | Renewals","",2
"report","report.gql_reports_user_activity_perms","Report | User Activity","",2
"socialProtection","socialProtection.acceptSelected","Accepter la s\xe9lection","",2
"socialProtection","socialProtection.advancedFilters","Filtres avanc\xe9s","",2
"socialProtection","socialProtection.any","Tous","",2
"socialProtection","socialProtection.approveAll","Tout accepter","",2
"socialProtection","socialProtection.atomicApprove","Souhaitez-vous approuver cette t\xe2che pour les enregistrements de {count}?","",2
"socialProtection","socialProtection.beneficiary.benefitPlanTypePicker","Type","",2
"socialProtection","socialProtection.beneficiary.benefitPlanTypePicker.GROUP","GROUPE","",2
"socialProtection","socialProtection.beneficiary.benefitPlanTypePicker.INDIVIDUAL","INDIVIDUEL","",2
"socialProtection","socialProtection.beneficiary.dob","Date de naissance","",2
"socialProtection","socialProtection.beneficiary.isEligible","R\xe9pond aux crit\xe8res","",2
"socialProtection","socialProtection.beneficiary.isEligible.false","Non","",2
"socialProtection","socialProtection.beneficiary.isEligible.true","Oui","",2
"socialProtection","socialProtection.beneficiary.task.benefitPlan.id","R\xe9gime de prestations","",2
"socialProtection","socialProtection.beneficiary.task.individual.id","Individuel","",2
"socialProtection","socialProtection.benefitPackage.Individual.pageTitle","{firstName} {lastName}","",2
"socialProtection","socialProtection.BenefitPlan","Program","",2
"socialProtection","socialProtection.benefitPlan.benefitPlanBeneficiaries.template","Mod\xe8le","",2
"socialProtection","socialProtection.benefitPlan.benefitPlanBeneficiaries.upload","T\xe9l\xe9charger","",2
"socialProtection","socialProtection.benefitPlan.benefitPlanBeneficiaries.upload.alert.message.invalid_format","Veuillez t\xe9l\xe9charger un fichier CSV ou Excel valide !","",2
"socialProtection","socialProtection.benefitPlan.benefitPlanBeneficiaries.uploadHistory","Historique des t\xe9l\xe9chargements","",2
"socialProtection","socialProtection.benefitPlan.benefitPlanBeneficiaries.uploadHistoryTable.downloadInvalidItems","T\xe9l\xe9charger les \xe9l\xe9ments non valides","",2
"socialProtection","socialProtection.benefitPlan.benefitPlanBeneficiaries.uploadHistoryTable.downloadUploadFile","T\xe9l\xe9charger T\xe9l\xe9charger le fichier","",2
"socialProtection","socialProtection.benefitPlan.benefitPlanBeneficiaries.uploadHistoryTable.error","Erreurs","",2
"socialProtection","socialProtection.benefitPlan.benefitPlanBeneficiaries.uploadHistoryTable.sourceType","Type de t\xe9l\xe9chargement","",2
"socialProtection","socialProtection.benefitPlan.benefitPlanBeneficiaries.uploadHistoryTable.user","Utilisateur t\xe9l\xe9charg\xe9","",2
"socialProtection","socialProtection.benefitPlan.benefitPlanBeneficiaries.uploadHistoryTable.validationErrors","Erreurs de validation","",2
"socialProtection","socialProtection.benefitPlan.benefitPlanBeneficiaries.uploadHistoryTable.workflow","Flux de travail","",2
"socialProtection","socialProtection.benefitPlan.benefitPlanHelmet","R\xe9gime de prestations","",2
"socialProtection","socialProtection.benefitPlan.code.alreadyTaken","Le code est d\xe9j\xe0 pris","",2
"socialProtection","socialProtection.benefitPlan.description","Description","",2
"socialProtection","socialProtection.benefitPlan.institution","Institution","",2
"socialProtection","socialProtection.benefitPlan.maxBeneficiaries","B\xe9n\xe9ficiaires maximaux","",2
"socialProtection","socialProtection.benefitPlan.name.alreadyTaken","Le nom est d\xe9j\xe0 pris","",2
"socialProtection","socialProtection.benefitPlan.pageTitle","R\xe9gime de prestations {code} {name}","",2
"socialProtection","socialProtection.benefitPlan.schema","Sch\xe9ma","",2
"socialProtection","socialProtection.benefitPlan.schema.showSchema","Afficher le sch\xe9ma","",2
"socialProtection","socialProtection.benefitPlan.suspend.confirm.message","\xcates-vous s\xfbr de vouloir suspendre le r\xe9gime de prestations ?","",2
"socialProtection","socialProtection.benefitPlan.type","Type","",2
"socialProtection","socialProtection.benefitPlan.undo.confirm.message","This will undo the deletion and make the program active again. Do you want to continue?","",2
"socialProtection","socialProtection.benefitPlan.undo.mutationLabel","Restore program {name}","",2
